populacao,municipio,cod_mun,ano
21831,Camanducaia,3110509,2021
30068,Cambuí,3110608,2021
12810,Cambuquira,3110707,2021
3739,Campanário,3110806,2021
16855,Campanha,3110905,2021
21052,Campestre,3111002,2021
19759,Campina Verde,3111101,2021
3830,Campo Azul,3111150,2021
54338,Campo Belo,3111200,2021
11648,Campo do Meio,3111309,2021
8383,Campo Florido,3111408,2021
15661,Campos Altos,3111507,2021
28908,Campos Gerais,3111606,2021
4533,Canaã,3111705,2021
12251,Canápolis,3111804,2021
5585,Cana Verde,3111903,2021
14890,Candeias,3112000,2021
4575,Cantagalo,3112059,2021
5464,Caparaó,3112109,2021
4616,Capela Nova,3112208,2021
38321,Capelinha,3112307,2021
6860,Capetinga,3112406,2021
9896,Capim Branco,3112505,2021
16294,Capinópolis,3112604,2021
5559,Capitão Andrade,3112653,2021
15388,Capitão Enéas,3112703,2021
8693,Capitólio,3112802,2021
9318,Caputira,3112901,2021
23872,Caraí,3113008,2021
3150,Caranaíba,3113107,2021
25831,Carandaí,3113206,2021
33022,Carangola,3113305,2021
93124,Caratinga,3113404,2021
9423,Carbonita,3113503,2021
6826,Careaçu,3113602,2021
18516,Carlos Chagas,3113701,2021
2660,Carmésia,3113800,2021
12193,Carmo da Cachoeira,3113909,2021
11546,Carmo da Mata,3114006,2021
15031,Carmo de Minas,3114105,2021
22900,Carmo do Cajuru,3114204,2021
30339,Carmo do Paranaíba,3114303,2021
21310,Carmo do Rio Claro,3114402,2021
19756,Carmópolis de Minas,3114501,2021
10103,Carneirinho,3114550,2021
4052,Carrancas,3114600,2021
3614,Carvalhópolis,3114709,2021
4445,Carvalhos,3114808,2021
2251,Casa Grande,3114907,2021
3108,Cascalho Rico,3115003,2021
17741,Cássia,3115102,2021
3939,Conceição da Barra de Minas,3115201,2021
75942,Cataguases,3115300,2021
5465,Catas Altas,3115359,2021
3665,Catas Altas da Noruega,3115409,2021
6206,Catuji,3115458,2021
4944,Catuti,3115474,2021
21566,Caxambu,3115508,2021
1150,Cedro do Abaeté,3115607,2021
7059,Central de Minas,3115706,2021
10343,Centralina,3115805,2021
3216,Chácara,3115904,2021
5695,Chalé,3116001,2021
15334,Chapada do Norte,3116100,2021
14217,Chapada Gaúcha,3116159,2021
2657,Chiador,3116209,2021
6811,Cipotânea,3116308,2021
4873,Claraval,3116407,2021
7478,Claro dos Poções,3116506,2021
29093,Cláudio,3116605,2021
7631,Coimbra,3116704,2021
8810,Coluna,3116803,2021
3128,Comendador Gomes,3116902,2021
6624,Comercinho,3117009,2021
10351,Conceição da Aparecida,3117108,2021
2814,Conceição das Pedras,3117207,2021
28782,Conceição das Alagoas,3117306,2021
4581,Conceição de Ipanema,3117405,2021
17438,Conceição do Mato Dentro,3117504,2021
5558,Conceição do Pará,3117603,2021
13729,Conceição do Rio Verde,3117702,2021
11852,Conceição dos Ouros,3117801,2021
7730,Cônego Marinho,3117836,2021
6867,Confins,3117876,2021
12209,Congonhal,3117900,2021
55836,Congonhas,3118007,2021
5047,Congonhas do Norte,3118106,2021
6997,Conquista,3118205,2021
130584,Conselheiro Lafaiete,3118304,2021
22975,Conselheiro Pena,3118403,2021
1786,Consolação,3118502,2021
673849,Contagem,3118601,2021
9099,Coqueiral,3118700,2021
26620,Coração de Jesus,3118809,2021
8903,Cordisburgo,3118908,2021
3546,Cordislândia,3119005,2021
23607,Corinto,3119104,2021
9897,Coroaci,3119203,2021
27958,Coromandel,3119302,2021
110709,Coronel Fabriciano,3119401,2021
9209,Coronel Murta,3119500,2021
3095,Coronel Pacheco,3119609,2021
3448,Coronel Xavier Chaves,3119708,2021
3168,Córrego Danta,3119807,2021
3685,Córrego do Bom Jesus,3119906,2021
6425,Córrego Fundo,3119955,2021
2688,Córrego Novo,3120003,2021
4436,Couto de Magalhães de Minas,3120102,2021
6814,Crisólita,3120151,2021
13060,Cristais,3120201,2021
5992,Cristália,3120300,2021
5161,Cristiano Otoni,3120409,2021
10211,Cristina,3120508,2021
5072,Crucilândia,3120607,2021
3651,Cruzeiro da Fortaleza,3120706,2021
15529,Cruzília,3120805,2021
5026,Cuparaque,3120839,2021
7867,Curral de Dentro,3120870,2021
81085,Curvelo,3120904,2021
5431,Datas,3121001,2021
8007,Delfim Moreira,3121100,2021
7146,Delfinópolis,3121209,2021
10994,Delta,3121258,2021
5044,Descoberto,3121308,2021
7266,Desterro de Entre Rios,3121407,2021
2867,Desterro do Melo,3121506,2021
47924,Diamantina,3121605,2021
3779,Diogo de Vasconcelos,3121704,2021
7493,Dionísio,3121803,2021
3430,Divinésia,3121902,2021
20020,Divino,3122009,2021
4969,Divino das Laranjeiras,3122108,2021
7655,Divinolândia de Minas,3122207,2021
242505,Divinópolis,3122306,2021
6946,Divisa Alegre,3122355,2021
6039,Divisa Nova,3122405,2021
11396,Divisópolis,3122454,2021
3635,Dom Bosco,3122470,2021
5025,Dom Cavati,3122504,2021
4436,Dom Joaquim,3122603,2021
5227,Dom Silvério,3122702,2021
2992,Dom Viçoso,3122801,2021
6664,Dona Euzébia,3122900,2021
10291,Dores de Campos,3123007,2021
5139,Dores de Guanhães,3123106,2021
13373,Dores do Indaiá,3123205,2021
4202,Dores do Turvo,3123304,2021
1539,Doresópolis,3123403,2021
1915,Douradoquara,3123502,2021
7898,Durandé,3123528,2021
28556,Elói Mendes,3123601,2021
11268,Engenheiro Caldas,3123700,2021
7240,Engenheiro Navarro,3123809,2021
5383,Entre Folhas,3123858,2021
15458,Entre Rios de Minas,3123908,2021
19019,Ervália,3124005,2021
72512,Esmeraldas,3124104,2021
25287,Espera Feliz,3124203,2021
31603,Espinosa,3124302,2021
4728,Espírito Santo do Dourado,3124401,2021
11416,Estiva,3124500,2021
2308,Estrela Dalva,3124609,2021
3483,Estrela do Indaiá,3124708,2021
8057,Estrela do Sul,3124807,2021
11383,Eugenópolis,3124906,2021
3932,Ewbank da Câmara,3125002,2021
37649,Extrema,3125101,2021
2374,Fama,3125200,2021
3202,Faria Lemos,3125309,2021
4656,Felício dos Santos,3125408,2021
3178,São Gonçalo do Rio Preto,3125507,2021
7548,Felisburgo,3125606,2021
15528,Felixlândia,3125705,2021
3500,Fernandes Tourinho,3125804,2021
9576,Ferros,3125903,2021
11100,Fervedouro,3125952,2021
7602,Florestal,3126000,2021
67956,Formiga,3126109,2021
9810,Formoso,3126208,2021
4460,Fortaleza de Minas,3126307,2021
2986,Fortuna de Minas,3126406,2021
10311,Francisco Badaró,3126505,2021
5268,Francisco Dumont,3126604,2021
26459,Francisco Sá,3126703,2021
5287,Franciscópolis,3126752,2021
5858,Frei Gaspar,3126802,2021
9716,Frei Inocêncio,3126901,2021
3496,Frei Lagonegro,3126950,2021
18866,Fronteira,3127008,2021
4542,Fronteira dos Vales,3127057,2021
5232,Fruta de Leite,3127073,2021
60508,Frutal,3127107,2021
4434,Funilândia,3127206,2021
6764,Galiléia,3127305,2021
5084,Gameleiras,3127339,2021
3177,Glaucilândia,3127354,2021
3402,Goiabeira,3127370,2021
4014,Goianá,3127388,2021
4360,Gonçalves,3127404,2021
6184,Gonzaga,3127503,2021
11811,Gouveia,3127602,2021
282164,Governador Valadares,3127701,2021
15943,Grão Mogol,3127800,2021
1386,Grupiara,3127909,2021
34818,Guanhães,3128006,2021
14269,Guapé,3128105,2021
10307,Guaraciaba,3128204,2021
5005,Guaraciama,3128253,2021
19014,Guaranésia,3128303,2021
8926,Guarani,3128402,2021
3755,Guarará,3128501,2021
6558,Guarda,3128600,2021
52234,Guaxupé,3128709,2021
7026,Guidoval,3128808,2021
8168,Guimarânia,3128907,2021
8296,Guiricema,3129004,2021
5516,Gurinhatã,3129103,2021
6623,Heliodora,3129202,2021
11085,Iapu,3129301,2021
4999,Ibertioga,3129400,2021
25511,Ibiá,3129509,2021
8478,Ibiaí,3129608,2021
5340,Ibiracatu,3129657,2021
14128,Ibiraci,3129707,2021
184030,Ibirité,3129806,2021
3497,Ibitiúra de Minas,3129905,2021
3003,Ibituruna,3130002,2021
12200,Icaraí de Minas,3130051,2021
44561,Igarapé,3130101,2021
11146,Igaratinga,3130200,2021
7901,Iguatama,3130309,2021
6667,Ijaci,3130408,2021
12511,Ilicínea,3130507,2021
6976,Imbé de Minas,3130556,2021
7387,Inconfidentes,3130606,2021
7328,Indaiabira,3130655,2021
7009,Indianópolis,3130705,2021
2785,Ingaí,3130804,2021
24020,Inhapim,3130903,2021
6352,Inhaúma,3131000,2021
7605,Inimutaba,3131109,2021
18926,Ipaba,3131158,2021
20133,Ipanema,3131208,2021
267333,Ipatinga,3131307,2021
4229,Ipiaçu,3131406,2021
10156,Ipuiúna,3131505,2021
7067,Iraí de Minas,3131604,2021
121717,Itabira,3131703,2021
11637,Itabirinha,3131802,2021
52996,Itabirito,3131901,2021
5447,Itacambira,3132008,2021
18175,Itacarambi,3132107,2021
13510,Itaguara,3132206,2021
12910,Itaipé,3132305,2021
97782,Itajubá,3132404,2021
35130,Itamarandiba,3132503,2021
4395,Itamarati de Minas,3132602,2021
23207,Itambacuri,3132701,2021
2032,Itambé do Mato Dentro,3132800,2021
10122,Itamogi,3132909,2021
15844,Itamonte,3133006,2021
15511,Itanhandu,3133105,2021
12259,Itanhomi,3133204,2021
20997,Itaobim,3133303,2021
15511,Itapagipe,3133402,2021
21760,Itapecerica,3133501,2021
9976,Itapeva,3133600,2021
11354,Itatiaiuçu,3133709,2021
16286,Itaú de Minas,3133758,2021
94455,Itaúna,3133808,2021
5321,Itaverava,3133907,2021
15053,Itinga,3134004,2021
6074,Itueta,3134103,2021
105818,Ituiutaba,3134202,2021
5978,Itumirim,3134301,2021
40101,Iturama,3134400,2021
3749,Itutinga,3134509,2021
20683,Jaboticatubas,3134608,2021
12320,Jacinto,3134707,2021
7695,Jacuí,3134806,2021
26538,Jacutinga,3134905,2021
3151,Jaguaraçu,3135001,2021
39850,Jaíba,3135050,2021
5453,Jampruca,3135076,2021
72374,Janaúba,3135100,2021
67958,Januária,3135209,2021
4418,Japaraíba,3135308,2021
7991,Japonvar,3135357,2021
4795,Jeceaba,3135407,2021
7781,Jenipapo de Minas,3135456,2021
12246,Jequeri,3135506,2021
7407,Jequitaí,3135605,2021
5203,Jequitibá,3135704,2021
25555,Jequitinhonha,3135803,2021
4774,Jesuânia,3135902,2021
15476,Joaíma,3136009,2021
4382,Joanésia,3136108,2021
80903,João Monlevade,3136207,2021
47990,João Pinheiro,3136306,2021
4757,Joaquim Felício,3136405,2021
10872,Jordânia,3136504,2021
4474,José Gonçalves de Minas,3136520,2021
5104,José Raydan,3136553,2021
4911,Josenópolis,3136579,2021
5739,Nova União,3136603,2021
27823,Juatuba,3136652,2021
577532,Juiz de Fora,3136702,2021
4359,Juramento,3136801,2021
10795,Juruaia,3136900,2021
5706,Juvenília,3136959,2021
18272,Ladainha,3137007,2021
7588,Lagamar,3137106,2021
53236,Lagoa da Prata,3137205,2021
4062,Lagoa dos Patos,3137304,2021
13115,Lagoa Dourada,3137403,2021
18168,Lagoa Formosa,3137502,2021
9681,Lagoa Grande,3137536,2021
66744,Lagoa Santa,3137601,2021
19914,Lajinha,3137700,2021
20995,Lambari,3137809,2021
3366,Lamim,3137908,2021
6856,Laranjal,3138005,2021
6494,Lassance,3138104,2021
105756,Lavras,3138203,2021
3222,Leandro Ferreira,3138302,2021
4923,Leme do Prado,3138351,2021
52690,Leopoldina,3138401,2021
4994,Liberdade,3138500,2021
16749,Lima Duarte,3138609,2021
7640,Limeira do Oeste,3138625,2021
9766,Lontra,3138658,2021
6249,Luisburgo,3138674,2021
6735,Luislândia,3138682,2021
5431,Luminárias,3138708,2021
18297,Luz,3138807,2021
7112,Machacalis,3138906,2021
42682,Machado,3139003,2021
5119,Madre de Deus de Minas,3139102,2021
18556,Malacacheta,3139201,2021
6565,Mamonas,3139250,2021
18051,Manga,3139300,2021
92074,Manhuaçu,3139409,2021
22894,Manhumirim,3139508,2021
27651,Mantena,3139607,2021
8113,Maravilhas,3139706,2021
12985,Mar de Espanha,3139805,2021
14019,Maria da Fé,3139904,2021
61830,Mariana,3140001,2021
4079,Marilac,3140100,2021
15814,Mário Campos,3140159,2021
3000,Maripá de Minas,3140209,2021
4030,Marliéria,3140308,2021
2701,Marmelópolis,3140407,2021
13497,Martinho Campos,3140506,2021
8640,Martins Soares,3140530,2021
8700,Mata Verde,3140555,2021
4415,Materlândia,3140605,2021
31631,Mateus Leme,3140704,2021
14626,Matias Barbosa,3140803,2021
11360,Matias Cardoso,3140852,2021
19098,Matipó,3140902,2021
12367,Mato Verde,3141009,2021
38469,Matozinhos,3141108,2021
3733,Matutina,3141207,2021
3861,Medeiros,3141306,2021
20701,Medina,3141405,2021
6446,Mendes Pimentel,3141504,2021
10775,Mercês,3141603,2021
5489,Mesquita,3141702,2021
31509,Minas Novas,3141801,2021
3891,Minduri,3141900,2021
13651,Mirabela,3142007,2021
10818,Miradouro,3142106,2021
15205,Miraí,3142205,2021
4939,Miravânia,3142254,2021
4948,Moeda,3142304,2021
7589,Moema,3142403,2021
2184,Monjolos,3142502,2021
8764,Monsenhor Paulo,3142601,2021
14621,Montalvânia,3142700,2021
21349,Monte Alegre de Minas,3142809,2021
20544,Monte Azul,3142908,2021
13139,Monte Belo,3143005,2021
48049,Monte Carmelo,3143104,2021
4939,Monte Formoso,3143153,2021
21504,Monte Santo de Minas,3143203,2021
417478,Montes Claros,3143302,2021
24247,Monte Sião,3143401,2021
8379,Montezuma,3143450,2021
8955,Morada Nova de Minas,3143500,2021
2413,Morro da Garça,3143609,2021
3126,Morro do Pilar,3143708,2021
5960,Munhoz,3143807,2021
109997,Muriaé,3143906,2021
26945,Mutum,3144003,2021
20522,Muzambinho,3144102,2021
3221,Nacip Raydan,3144201,2021
40583,Nanuque,3144300,2021
7104,Naque,3144359,2021
3306,Natalândia,3144375,2021
4727,Natércia,3144409,2021
8710,Nazareno,3144508,2021
26882,Nepomuceno,3144607,2021
10355,Ninheira,3144656,2021
3067,Nova Belém,3144672,2021
17524,Nova Era,3144706,2021
97378,Nova Lima,3144805,2021
3548,Nova Módica,3144904,2021
16046,Nova Ponte,3145000,2021
7493,Nova Porteirinha,3145059,2021
16937,Nova Resende,3145109,2021
108241,Nova Serrana,3145208,2021
31339,Novo Cruzeiro,3145307,2021
10800,Novo Oriente de Minas,3145356,2021
5348,Novorizonte,3145372,2021
1694,Olaria,3145406,2021
6243,Olhos,3145455,2021
2829,Olímpio Noronha,3145505,2021
41987,Oliveira,3145604,2021
2128,Oliveira Fortes,3145703,2021
3155,Onça de Pitangui,3145802,2021
4671,Oratórios,3145851,2021
8138,Orizânia,3145877,2021
40220,Ouro Branco,3145901,2021
33938,Ouro Fino,3146008,2021
74824,Ouro Preto,3146107,2021
5895,Ouro Verde de Minas,3146206,2021
6466,Padre Carvalho,3146255,2021
20346,Padre Paraíso,3146305,2021
4440,Paineiras,3146404,2021
8308,Pains,3146503,2021
6098,Pai Pedro,3146552,2021
1517,Paiva,3146602,2021
6606,Palma,3146701,2021
5196,Palmópolis,3146750,2021
15922,Papagaios,3146909,2021
94539,Paracatu,3147006,2021
95616,Pará de Minas,3147105,2021
21693,Paraguaçu,3147204,2021
21353,Paraisópolis,3147303,2021
24854,Paraopeba,3147402,2021
1619,Passabém,3147501,2021
16439,Passa Quatro,3147600,2021
8031,Passa Tempo,3147709,2021
2024,Passa Vinte,3147808,2021
115970,Passos,3147907,2021
6031,Patis,3147956,2021
154641,Patos de Minas,3148004,2021
92116,Patrocínio,3148103,2021
5744,Patrocínio do Muriaé,3148202,2021
9597,Paula Cândido,3148301,2021
4794,Paulistas,3148400,2021
8390,Pavão,3148509,2021
17534,Peçanha,3148608,2021
24333,Pedra Azul,3148707,2021
7157,Pedra Bonita,3148756,2021
2960,Pedra do Anta,3148806,2021
3977,Pedra do Indaiá,3148905,2021
2559,Pedra Dourada,3149002,2021
11098,Pedralva,3149101,2021
12313,Pedras de Maria da Cruz,3149150,2021
3651,Pedrinópolis,3149200,2021
65149,Pedro Leopoldo,3149309,2021
1804,Pedro Teixeira,3149408,2021
3340,Pequeri,3149507,2021
4457,Pequi,3149606,2021
11994,Perdigão,3149705,2021
16469,Perdizes,3149804,2021
21577,Perdões,3149903,2021
6738,Periquito,3149952,2021
4261,Pescador,3150000,2021
2719,Piau,3150109,2021
8832,Piedade de Caratinga,3150158,2021
4141,Piedade de Ponte Nova,3150208,2021
4436,Piedade do Rio Grande,3150307,2021
5034,Piedade dos Gerais,3150406,2021
8715,Pimenta,3150505,2021
5029,Pingo,3150539,2021
7540,Pintópolis,3150570,2021
6386,Piracema,3150604,2021
6491,Pirajuba,3150703,2021
17641,Piranga,3150802,2021
5504,Piranguçu,3150901,2021
8683,Piranguinho,3151008,2021
10791,Pirapetinga,3151107,2021
56845,Pirapora,3151206,2021
10732,Piraúba,3151305,2021
28433,Pitangui,3151404,2021
35137,Piumhi,3151503,2021
12445,Planura,3151602,2021
16900,Poço Fundo,3151701,2021
169838,Poços de Caldas,3151800,2021
8288,Pocrane,3151909,2021
32248,Pompéu,3152006,2021
60003,Ponte Nova,3152105,2021
4305,Ponto Chique,3152131,2021
12235,Ponto dos Volantes,3152170,2021
37823,Porteirinha,3152204,2021
11414,Porto Firme,3152303,2021
16675,Poté,3152402,2021
154293,Pouso Alegre,3152501,2021
5862,Pouso Alto,3152600,2021
9128,Prados,3152709,2021
28173,Prata,3152808,2021
8530,Pratápolis,3152907,2021
3658,Pratinha,3153004,2021
5315,Presidente Bernardes,3153103,2021
3572,Presidente Juscelino,3153202,2021
3000,Presidente Kubitschek,3153301,2021
19680,Presidente Olegário,3153400,2021
8286,Alto Jequitibá,3153509,2021
10931,Prudente de Morais,3153608,2021
3603,Quartel Geral,3153707,2021
1948,Queluzito,3153806,2021
16501,Raposos,3153905,2021
23663,Raul Soares,3154002,2021
10522,Recreio,3154101,2021
7247,Reduto,3154150,2021
11578,Resende Costa,3154200,2021
17396,Resplendor,3154309,2021
4826,Ressaquinha,3154408,2021
8132,Riachinho,3154457,2021
9471,Riacho dos Machados,3154507,2021
341415,Ribeirão das Neves,3154606,2021
4061,Ribeirão Vermelho,3154705,2021
10524,Rio Acima,3154804,2021
13384,Rio Casca,3154903,2021
2630,Rio Doce,3155009,2021
5117,Rio do Prado,3155108,2021
5332,Rio Espera,3155207,2021
5924,Rio Manso,3155306,2021
8964,Rio Novo,3155405,2021
12356,Rio Paranaíba,3155504,2021
31171,Rio Pardo de Minas,3155603,2021
14325,Rio Piracicaba,3155702,2021
18007,Rio Pomba,3155801,2021
5493,Rio Preto,3155900,2021
12635,Rio Vermelho,3156007,2021
4521,Ritápolis,3156106,2021
2335,Rochedo de Minas,3156205,2021
8333,Rodeiro,3156304,2021
3507,Romaria,3156403,2021
4648,Rosário da Limeira,3156452,2021
5609,Rubelita,3156502,2021
10269,Rubim,3156601,2021
137877,Sabará,3156700,2021
15364,Sabinópolis,3156809,2021
26556,Sacramento,3156908,2021
41864,Salinas,3157005,2021
7014,Salto da Divisa,3157104,2021
31873,Santa Bárbara,3157203,2021
8212,Santa Bárbara do Leste,3157252,2021
3212,Santa Bárbara do Monte Verde,3157278,2021
4385,Santa Bárbara do Tugúrio,3157302,2021
8723,Santa Cruz de Minas,3157336,2021
4074,Santa Cruz de Salinas,3157377,2021
4693,Santa Cruz do Escalvado,3157401,2021
4354,Santa Efigênia de Minas,3157500,2021
3806,Santa Fé de Minas,3157609,2021
6406,Santa Helena de Minas,3157658,2021
14497,Santa Juliana,3157708,2021
221705,Santa Luzia,3157807,2021
16393,Santa Margarida,3157906,2021
10867,Santa Maria de Itabira,3158003,2021
5203,Santa Maria do Salto,3158102,2021
14607,Santa Maria do Suaçuí,3158201,2021
7047,Santana da Vargem,3158300,2021
3909,Santana de Cataguases,3158409,2021
7538,Santana de Pirapama,3158508,2021
3985,Santana do Deserto,3158607,2021
2494,Santana do Garambéu,3158706,2021
4847,Santana do Jacaré,3158805,2021
8660,Santana do Manhuaçu,3158904,2021
36048,Santana do Paraíso,3158953,2021
4334,Santana do Riacho,3159001,2021
3753,Santana dos Montes,3159100,2021
8900,Santa Rita de Caldas,3159209,2021
4843,Santa Rita de Jacutinga,3159308,2021
7322,Santa Rita de Minas,3159357,2021
3380,Santa Rita de Ibitipoca,3159407,2021
5426,Santa Rita do Itueto,3159506,2021
44226,Santa Rita do Sapucaí,3159605,2021
3364,Santa Rosa da Serra,3159704,2021
19997,Santa Vitória,3159803,2021
18697,Santo Antônio do Amparo,3159902,2021
3602,Santo Antônio do Aventureiro,3160009,2021
3861,Santo Antônio do Grama,3160108,2021
3763,Santo Antônio do Itambé,3160207,2021
11570,Santo Antônio do Jacinto,3160306,2021
28603,Santo Antônio do Monte,3160405,2021
7316,Santo Antônio do Retiro,3160454,2021
1756,Santo Antônio do Rio Abaixo,3160504,2021
3044,Santo Hipólito,3160603,2021
46357,Santos Dumont,3160702,2021
5411,São Bento Abade,3160801,2021
3770,São Brás do Suaçuí,3160900,2021
5672,São Domingos das Dores,3160959,2021
17296,São Domingos do Prata,3161007,2021
3354,São Félix de Minas,3161056,2021
56625,São Francisco,3161106,2021
6512,São Francisco de Paula,3161205,2021
6309,São Francisco de Sales,3161304,2021
4758,São Francisco do Glória,3161403,2021
12751,São Geraldo,3161502,2021
3860,São Geraldo da Piedade,3161601,2021
4104,São Geraldo do Baixio,3161650,2021
8527,São Gonçalo do Abaeté,3161700,2021
12776,São Gonçalo do Pará,3161809,2021
11114,São Gonçalo do Rio Abaixo,3161908,2021
25670,São Gonçalo do Sapucaí,3162005,2021
36084,São Gotardo,3162104,2021
7541,São João Batista do Glória,3162203,2021
4949,São João da Lagoa,3162252,2021
2743,São João da Mata,3162302,2021
25033,São João da Ponte,3162401,2021
13232,São João das Missões,3162450,2021
90897,São João del Rei,3162500,2021
11785,São João do Manhuaçu,3162559,2021
5975,São João do Manteninha,3162575,2021
7393,São João do Oriente,3162609,2021
4476,São João do Pacuí,3162658,2021
23797,São João do Paraíso,3162708,2021
15761,São João Evangelista,3162807,2021
26530,São João Nepomuceno,3162906,2021
32696,São Joaquim de Bicas,3162922,2021
7532,São José da Barra,3162948,2021
24490,São José da Lapa,3162955,2021
4291,São José da Safira,3163003,2021
5151,São José da Varginha,3163102,2021
4222,São José do Alegre,3163201,2021
3851,São José do Divino,3163300,2021
5356,São José do Goiabal,3163409,2021
6409,São José do Jacuri,3163508,2021
2821,São José do Mantimento,3163607,2021
46539,São Lourenço,3163706,2021
6949,São Miguel do Anta,3163805,2021
4563,São Pedro da União,3163904,2021
7634,São Pedro dos Ferros,3164001,2021
5160,São Pedro do Suaçuí,3164100,2021
12713,São Romão,3164209,2021
7100,São Roque de Minas,3164308,2021
5598,São Sebastião da Bela Vista,3164407,2021
3039,São Sebastião da Vargem Alegre,3164431,2021
6697,São Sebastião do Anta,3164472,2021
9884,São Sebastião do Maranhão,3164506,2021
6948,São Sebastião do Oeste,3164605,2021
71915,São Sebastião do Paraíso,3164704,2021
1478,São Sebastião do Rio Preto,3164803,2021
2259,São Sebastião do Rio Verde,3164902,2021
10979,São Tiago,3165008,2021
6980,São Tomás de Aquino,3165107,2021
7151,São Tomé das Letras,3165206,2021
7876,São Vicente de Minas,3165305,2021
7045,Sapucaí,3165404,2021
6421,Sardoá,3165503,2021
34050,Sarzedo,3165537,2021
12493,Setubinha,3165552,2021
2579,Sem,3165560,2021
5365,Senador Amaral,3165578,2021
2001,Senador Cortes,3165602,2021
7902,Senador Firmino,3165701,2021
1422,Senador José Bento,3165800,2021
4056,Senador Modestino Gonçalves,3165909,2021
5786,Senhora de Oliveira,3166006,2021
3516,Senhora do Porto,3166105,2021
10474,Senhora dos Remédios,3166204,2021
7340,Sericita,3166303,2021
1857,Seritinga,3166402,2021
4292,Serra Azul de Minas,3166501,2021
771,Serra da Saudade,3166600,2021
8725,Serra dos Aimorés,3166709,2021
11750,Serra do Salitre,3166808,2021
7667,Serrania,3166907,2021
4836,Serranópolis de Minas,3166956,2021
1949,Serranos,3167004,2021
20915,Serro,3167103,2021
243950,Sete Lagoas,3167202,2021
2267,Silveirânia,3167301,2021
6258,Silvianópolis,3167400,2021
2621,Simão Pereira,3167509,2021
19834,Simonésia,3167608,2021
5476,Sobrália,3167707,2021
6226,Soledade de Minas,3167806,2021
3669,Tabuleiro,3167905,2021
34653,Taiobeiras,3168002,2021
3093,Taparuba,3168051,2021
4890,Tapira,3168101,2021
1869,Tapiraí,3168200,2021
4120,Taquaraçu de Minas,3168309,2021
14280,Tarumirim,3168408,2021
11680,Teixeiras,3168507,2021
141269,Teófilo Otoni,3168606,2021
91268,Timóteo,3168705,2021
8160,Tiradentes,3168804,2021
6369,Tiros,3168903,2021
16769,Tocantins,3169000,2021
4117,Tocos do Moji,3169059,2021
6336,Toledo,3169109,2021
7683,Tombos,3169208,2021
80561,Três Corações,3169307,2021
33062,Três Marias,3169356,2021
57127,Três Pontas,3169406,2021
6797,Tumiritinga,3169505,2021
25466,Tupaciguara,3169604,2021
20280,Turmalina,3169703,2021
5099,Turvolândia,3169802,2021
117995,Ubá,3169901,2021
12661,Ubaí,3170008,2021
12514,Ubaporanga,3170057,2021
340277,Uberaba,3170107,2021
706597,Uberlândia,3170206,2021
2582,Umburatiba,3170305,2021
85461,Unaí,3170404,2021
4265,União de Minas,3170438,2021
3256,Uruana de Minas,3170479,2021
10333,Urucânia,3170503,2021
17470,Urucuia,3170529,2021
6460,Vargem Alegre,3170578,2021
2143,Vargem Bonita,3170602,2021
5045,Vargem Grande do Rio Pardo,3170651,2021
137608,Varginha,3170701,2021
7235,Varjão de Minas,3170750,2021
40101,Várzea da Palma,3170800,2021
19290,Varzelândia,3170909,2021
20692,Vazante,3171006,2021
9527,Verdelândia,3171030,2021
5733,Veredinha,3171071,2021
4090,Veríssimo,3171105,2021
4852,Vermelho Novo,3171154,2021
131849,Vespasiano,3171204,2021
79910,Viçosa,3171303,2021
3570,Vieiras,3171402,2021
3157,Mathias Lobato,3171501,2021
13729,Virgem da Lapa,3171600,2021
8652,Virgínia,3171709,2021
10459,Virginópolis,3171808,2021
5303,Virgolândia,3171907,2021
43351,Visconde do Rio Branco,3172004,2021
5270,Volta Grande,3172103,2021
2543,Wenceslau Braz,3172202,2021
30326,Afonso Cláudio,3200102,2021
9621,Águia Branca,3200136,2021
10801,Água Doce do Norte,3200169,2021
29869,Alegre,3200201,2021
14670,Alfredo Chaves,3200300,2021
7911,Alto Rio Novo,3200359,2021
30285,Anchieta,3200409,2021
7542,Apiacá,3200508,2021
104942,Aracruz,3200607,2021
12270,Atílio Vivácqua,3200706,2021
31263,Baixo Guandu,3200805,2021
45301,Barra de São Francisco,3200904,2021
15146,Boa Esperança,3201001,2021
9988,Bom Jesus do Norte,3201100,2021
12450,Brejetuba,3201159,2021
212172,Cachoeiro de Itapemirim,3201209,2021
386495,Cariacica,3201308,2021
37956,Castelo,3201407,2021
124283,Colatina,3201506,2021
31479,Conceição da Barra,3201605,2021
12887,Conceição do Castelo,3201704,2021
4236,Divino de São Lourenço,3201803,2021
34120,Domingos Martins,3201902,2021
6793,Dores do Rio Preto,3202009,2021
22748,Ecoporanga,3202108,2021
22379,Fundão,3202207,2021
13047,Governador Lindenberg,3202256,2021
31372,Guaçuí,3202306,2021
128504,Guarapari,3202405,2021
26762,Ibatiba,3202454,2021
12701,Ibiraçu,3202504,2021
8830,Ibitirama,3202553,2021
14083,Iconha,3202603,2021
13672,Irupi,3202652,2021
13982,Itaguaçu,3202702,2021
34957,Itapemirim,3202801,2021
10433,Itarana,3202900,2021
29417,Iúna,3203007,2021
31589,Jaguaré,3203056,2021
12336,Jerônimo Monteiro,3203106,2021
16774,João Neiva,3203130,2021
10919,Laranja da Terra,3203163,2021
