NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,74817,3159308,Santa Rita de Jacutinga - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,151813,3159357,Santa Rita de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61761,3159407,Santa Rita de Ibitipoca - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,179081,3159506,Santa Rita do Itueto - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1944614,3159605,Santa Rita do Sapucaí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,102034,3159704,Santa Rosa da Serra - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,802690,3159803,Santa Vitória - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,354432,3159902,Santo Antônio do Amparo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67920,3160009,Santo Antônio do Aventureiro - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,85672,3160108,Santo Antônio do Grama - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44707,3160207,Santo Antônio do Itambé - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,114554,3160306,Santo Antônio do Jacinto - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,843029,3160405,Santo Antônio do Monte - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,70750,3160454,Santo Antônio do Retiro - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,28497,3160504,Santo Antônio do Rio Abaixo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,50200,3160603,Santo Hipólito - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1102977,3160702,Santos Dumont - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89310,3160801,São Bento Abade - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80505,3160900,São Brás do Suaçuí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,91417,3160959,São Domingos das Dores - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,313491,3161007,São Domingos do Prata - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,43895,3161056,São Félix de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,648148,3161106,São Francisco - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,150481,3161205,São Francisco de Paula - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,194087,3161304,São Francisco de Sales - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,72567,3161403,São Francisco do Glória - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,264434,3161502,São Geraldo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44821,3161601,São Geraldo da Piedade - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49944,3161650,São Geraldo do Baixio - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,325580,3161700,São Gonçalo do Abaeté - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,311248,3161809,São Gonçalo do Pará - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,7603851,3161908,São Gonçalo do Rio Abaixo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,987545,3162005,São Gonçalo do Sapucaí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1189360,3162104,São Gotardo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,268158,3162203,São João Batista do Glória - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,60418,3162252,São João da Lagoa - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,55082,3162302,São João da Mata - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,268895,3162401,São João da Ponte - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,92400,3162450,São João das Missões - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3005052,3162500,São João del Rei - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,183099,3162559,São João do Manhuaçu - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81243,3162575,São João do Manteninha - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,101877,3162609,São João do Oriente - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44646,3162658,São João do Pacuí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,285080,3162708,São João do Paraíso - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,253108,3162807,São João Evangelista - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,506309,3162906,São João Nepomuceno - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1083354,3162922,São Joaquim de Bicas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,891476,3162948,São José da Barra - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,625195,3162955,São José da Lapa - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49560,3163003,São José da Safira - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,114407,3163102,São José da Varginha - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,57940,3163201,São José do Alegre - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,53046,3163300,São José do Divino - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67388,3163409,São José do Goiabal - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,99911,3163508,São José do Jacuri - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44175,3163607,São José do Mantimento - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1177922,3163706,São Lourenço - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,105089,3163805,São Miguel do Anta - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,148166,3163904,São Pedro da União - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,134410,3164001,São Pedro dos Ferros - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81787,3164100,São Pedro do Suaçuí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,243121,3164209,São Romão - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,323185,3164308,São Roque de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,443000,3164407,São Sebastião da Bela Vista - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,66816,3164431,São Sebastião da Vargem Alegre - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104241,3164472,São Sebastião do Anta - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,100816,3164506,São Sebastião do Maranhão - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,597003,3164605,São Sebastião do Oeste - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2236521,3164704,São Sebastião do Paraíso - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,25970,3164803,São Sebastião do Rio Preto - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,35692,3164902,São Sebastião do Rio Verde - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,246094,3165008,São Tiago - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,195273,3165107,São Tomás de Aquino - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,137362,3165206,São Tomé das Letras - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,206110,3165305,São Vicente de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,110272,3165404,Sapucaí-Mirim - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68802,3165503,Sardoá - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2190992,3165537,Sarzedo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,122686,3165552,Setubinha - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,36665,3165560,Sem-Peixe - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89448,3165578,Senador Amaral - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,38035,3165602,Senador Cortes - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,106777,3165701,Senador Firmino - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,35496,3165800,Senador José Bento - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,92207,3165909,Senador Modestino Gonçalves - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81083,3166006,Senhora de Oliveira - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49778,3166105,Senhora do Porto - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,115769,3166204,Senhora dos Remédios - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104985,3166303,Sericita - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45232,3166402,Seritinga - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45066,3166501,Serra Azul de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,21891,3166600,Serra da Saudade - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,91034,3166709,Serra dos Aimorés - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,983222,3166808,Serra do Salitre - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,161647,3166907,Serrania - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47456,3166956,Serranópolis de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,38562,3167004,Serranos - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,292440,3167103,Serro - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,12659740,3167202,Sete Lagoas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,35150,3167301,Silveirânia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,141556,3167400,Silvianópolis - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104072,3167509,Simão Pereira - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,285287,3167608,Simonésia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67373,3167707,Sobrália - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,81877,3167806,Soledade de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65731,3167905,Tabuleiro - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,557419,3168002,Taiobeiras - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,49070,3168051,Taparuba - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,689238,3168101,Tapira - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,56041,3168200,Tapiraí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65923,3168309,Taquaraçu de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,188341,3168408,Tarumirim - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,191322,3168507,Teixeiras - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2951670,3168606,Teófilo Otoni - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5611339,3168705,Timóteo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,205707,3168804,Tiradentes - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,379859,3168903,Tiros - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,349691,3169000,Tocantins - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,70719,3169059,Tocos do Moji - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,107161,3169109,Toledo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,130979,3169208,Tombos - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2959361,3169307,Três Corações - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3151633,3169356,Três Marias - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1879264,3169406,Três Pontas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82915,3169505,Tumiritinga - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,946559,3169604,Tupaciguara - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,443706,3169703,Turmalina - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,139820,3169802,Turvolândia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3573940,3169901,Ubá - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,117219,3170008,Ubaí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,167991,3170057,Ubaporanga - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,20397519,3170107,Uberaba - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,43129285,3170206,Uberlândia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44172,3170305,Umburatiba - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4319563,3170404,Unaí - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,130424,3170438,União de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,97097,3170479,Uruana de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,239997,3170503,Urucânia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,193242,3170529,Urucuia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,77331,3170578,Vargem Alegre - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,87637,3170602,Vargem Bonita - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68130,3170651,Vargem Grande do Rio Pardo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,8093810,3170701,Varginha - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,316199,3170750,Varjão de Minas - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1067613,3170800,Várzea da Palma - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,187206,3170909,Varzelândia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1168648,3171006,Vazante - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,115451,3171030,Verdelândia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133052,3171071,Veredinha - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,170434,3171105,Veríssimo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,64216,3171154,Vermelho Novo - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3020537,3171204,Vespasiano - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1811859,3171303,Viçosa - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,53459,3171402,Vieiras - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,43931,3171501,Mathias Lobato - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,131604,3171600,Virgem da Lapa - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,180446,3171709,Virgínia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,183953,3171808,Virginópolis - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62674,3171907,Virgolândia - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1351679,3172004,Visconde do Rio Branco - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,140361,3172103,Volta Grande - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,33088,3172202,Wenceslau Braz - MG,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,569771,3200102,Afonso Cláudio - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,246004,3200136,Águia Branca - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,184402,3200169,Água Doce do Norte - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,575138,3200201,Alegre - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,457719,3200300,Alfredo Chaves - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,113034,3200359,Alto Rio Novo - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5764148,3200409,Anchieta - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,118193,3200508,Apiacá - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5313106,3200607,Aracruz - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,360866,3200706,Atílio Vivácqua - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,928265,3200805,Baixo Guandu - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1165006,3200904,Barra de São Francisco - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,271044,3201001,Boa Esperança - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,186832,3201100,Bom Jesus do Norte - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,294750,3201159,Brejetuba - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6146964,3201209,Cachoeiro de Itapemirim - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,13698973,3201308,Cariacica - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1170595,3201407,Castelo - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4378306,3201506,Colatina - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,607069,3201605,Conceição da Barra - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,279078,3201704,Conceição do Castelo - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82578,3201803,Divino de São Lourenço - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,957684,3201902,Domingos Martins - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,159782,3202009,Dores do Rio Preto - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,411089,3202108,Ecoporanga - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,468479,3202207,Fundão - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,334329,3202256,Governador Lindenberg - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,612495,3202306,Guaçuí - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2537472,3202405,Guarapari - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,450090,3202454,Ibatiba - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,289514,3202504,Ibiraçu - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,171983,3202553,Ibitirama - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,314849,3202603,Iconha - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,236224,3202652,Irupi - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,325867,3202702,Itaguaçu - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5744186,3202801,Itapemirim - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,266030,3202900,Itarana - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,538444,3203007,Iúna - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,963635,3203056,Jaguaré - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,172125,3203106,Jerônimo Monteiro - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,646255,3203130,João Neiva - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,187688,3203163,Laranja da Terra - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,8036008,3203205,Linhares - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,203075,3203304,Mantenópolis - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6659696,3203320,Marataízes - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,516906,3203346,Marechal Floriano - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,312886,3203353,Marilândia - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,607415,3203403,Mimoso do Sul - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,410506,3203502,Montanha - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,96748,3203601,Mucurici - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,383338,3203700,Muniz Freire - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,234321,3203809,Muqui - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1339644,3203908,Nova Venécia - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,358499,3204005,Pancas - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,401437,3204054,Pedro Canário - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,861702,3204104,Pinheiros - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,876050,3204203,Piúma - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,107548,3204252,Ponto Belo - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6811825,3204302,Presidente Kennedy - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,525682,3204351,Rio Bananal - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,229883,3204401,Rio Novo do Sul - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,330158,3204500,Santa Leopoldina - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1631424,3204559,Santa Maria de Jetibá - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,577185,3204609,Santa Teresa - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,331339,3204658,São Domingos do Norte - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,762065,3204708,São Gabriel da Palha - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,203596,3204807,São José do Calçado - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2947644,3204906,São Mateus - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,228984,3204955,São Roque do Canaã - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,37279406,3205002,Serra - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,667529,3205010,Sooretama - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,430100,3205036,Vargem Alta - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,702153,3205069,Venda Nova do Imigrante - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4227568,3205101,Viana - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,180643,3205150,Vila Pavão - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,434064,3205176,Vila Valério - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,16305842,3205200,Vila Velha - ES,2021,2021,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,31423573,3205309,Vitória - ES,2021,2021,37,Produto Interno Bruto a preços correntes
