NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,45,Pessoas,3567,3140209,Maripá de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4796,3140308,Marliéria - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3314,3140407,Marmelópolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,14546,3140506,Martinho Campos - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8797,3140530,Martins Soares - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,9532,3140555,Mata Verde - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3949,3140605,Materlândia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,40814,3140704,Mateus Leme - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,14547,3140803,Matias Barbosa - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8922,3140852,Matias Cardoso - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,19115,3140902,Matipó - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12210,3141009,Mato Verde - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,39529,3141108,Matozinhos - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3912,3141207,Matutina - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4068,3141306,Medeiros - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,20455,3141405,Medina - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5614,3141504,Mendes Pimentel - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10615,3141603,Mercês - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4984,3141702,Mesquita - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,23843,3141801,Minas Novas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3811,3141900,Minduri - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,14071,3142007,Mirabela - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8961,3142106,Miradouro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,13921,3142205,Miraí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3982,3142254,Miravânia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5314,3142304,Moeda - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7812,3142403,Moema - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2187,3142502,Monjolos - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8565,3142601,Monsenhor Paulo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,14068,3142700,Montalvânia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,20708,3142809,Monte Alegre de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,20497,3142908,Monte Azul - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,13347,3143005,Monte Belo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,49500,3143104,Monte Carmelo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4437,3143153,Monte Formoso - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,21294,3143203,Monte Santo de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,437601,3143302,Montes Claros - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,25107,3143401,Monte Sião - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6951,3143450,Montezuma - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,9414,3143500,Morada Nova de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2426,3143609,Morro da Garça - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3161,3143708,Morro do Pilar - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7930,3143807,Munhoz - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,108447,3143906,Muriaé - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,28749,3144003,Mutum - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,22620,3144102,Muzambinho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2400,3144201,Nacip Raydan - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,35263,3144300,Nanuque - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6443,3144359,Naque - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3642,3144375,Natalândia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4805,3144409,Natércia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8407,3144508,Nazareno - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,25757,3144607,Nepomuceno - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10965,3144656,Ninheira - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3126,3144672,Nova Belém - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17813,3144706,Nova Era - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,120959,3144805,Nova Lima - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3726,3144904,Nova Módica - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,15220,3145000,Nova Ponte - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6746,3145059,Nova Porteirinha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,16919,3145109,Nova Resende - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,114791,3145208,Nova Serrana - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,27268,3145307,Novo Cruzeiro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10503,3145356,Novo Oriente de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4612,3145372,Novorizonte - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,1986,3145406,Olaria - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5530,3145455,Olhos-d'Água - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2618,3145505,Olímpio Noronha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,40576,3145604,Oliveira - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2058,3145703,Oliveira Fortes - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3024,3145802,Onça de Pitangui - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5102,3145851,Oratórios - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8828,3145877,Orizânia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,40638,3145901,Ouro Branco - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,33285,3146008,Ouro Fino - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,77914,3146107,Ouro Preto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5847,3146206,Ouro Verde de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5045,3146255,Padre Carvalho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17463,3146305,Padre Paraíso - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4253,3146404,Paineiras - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8353,3146503,Pains - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5616,3146552,Pai Pedro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,1495,3146602,Paiva - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5699,3146701,Palma - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6342,3146750,Palmópolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,14202,3146909,Papagaios - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,99005,3147006,Paracatu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,102844,3147105,Pará de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,22452,3147204,Paraguaçu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,21076,3147303,Paraisópolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,24899,3147402,Paraopeba - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,1609,3147501,Passabém - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,15847,3147600,Passa Quatro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8716,3147709,Passa Tempo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2311,3147808,Passa Vinte - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,116951,3147907,Passos - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4825,3147956,Patis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,169173,3148004,Patos de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,94357,3148103,Patrocínio - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5754,3148202,Patrocínio do Muriaé - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8757,3148301,Paula Cândido - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4402,3148400,Paulistas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8143,3148509,Pavão - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17863,3148608,Peçanha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,25045,3148707,Pedra Azul - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7599,3148756,Pedra Bonita - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3366,3148806,Pedra do Anta - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4247,3148905,Pedra do Indaiá - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2916,3149002,Pedra Dourada - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10891,3149101,Pedralva - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10601,3149150,Pedras de Maria da Cruz - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3398,3149200,Pedrinópolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,65174,3149309,Pedro Leopoldo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,1857,3149408,Pedro Teixeira - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3461,3149507,Pequeri - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4265,3149606,Pequi - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,13118,3149705,Perdigão - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17992,3149804,Perdizes - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,22075,3149903,Perdões - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6624,3149952,Periquito - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3559,3150000,Pescador - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2854,3150109,Piau - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8966,3150158,Piedade de Caratinga - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4054,3150208,Piedade de Ponte Nova - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4694,3150307,Piedade do Rio Grande - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5199,3150406,Piedade dos Gerais - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8817,3150505,Pimenta - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4864,3150539,Pingo-d'Água - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7228,3150570,Pintópolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6905,3150604,Piracema - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5814,3150703,Pirajuba - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17358,3150802,Piranga - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6320,3150901,Piranguçu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,9518,3151008,Piranguinho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,11454,3151107,Pirapetinga - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,57713,3151206,Pirapora - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12006,3151305,Piraúba - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,27834,3151404,Pitangui - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,38007,3151503,Piumhi - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,11533,3151602,Planura - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,16824,3151701,Poço Fundo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,172339,3151800,Poços de Caldas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8438,3151909,Pocrane - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,32441,3152006,Pompéu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,59638,3152105,Ponte Nova - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3797,3152131,Ponto Chique - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,11059,3152170,Ponto dos Volantes - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,38692,3152204,Porteirinha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10840,3152303,Porto Firme - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,13649,3152402,Poté - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,162133,3152501,Pouso Alegre - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6779,3152600,Pouso Alto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,9369,3152709,Prados - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,29745,3152808,Prata - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8534,3152907,Pratápolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3691,3153004,Pratinha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4847,3153103,Presidente Bernardes - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3471,3153202,Presidente Juscelino - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3162,3153301,Presidente Kubitschek - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,19192,3153400,Presidente Olegário - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8606,3153509,Alto Jequitibá - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12052,3153608,Prudente de Morais - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3232,3153707,Quartel Geral - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,1796,3153806,Queluzito - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,16796,3153905,Raposos - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,23874,3154002,Raul Soares - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,11383,3154101,Recreio - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8246,3154150,Reduto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,11544,3154200,Resende Costa - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17629,3154309,Resplendor - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4640,3154408,Ressaquinha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6830,3154457,Riachinho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8858,3154507,Riacho dos Machados - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,346971,3154606,Ribeirão das Neves - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4217,3154705,Ribeirão Vermelho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10698,3154804,Rio Acima - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12851,3154903,Rio Casca - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2545,3155009,Rio Doce - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4649,3155108,Rio do Prado - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5447,3155207,Rio Espera - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5746,3155306,Rio Manso - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8683,3155405,Rio Novo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,15297,3155504,Rio Paranaíba - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,29103,3155603,Rio Pardo de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,15036,3155702,Rio Piracicaba - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17885,3155801,Rio Pomba - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5235,3155900,Rio Preto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12770,3156007,Rio Vermelho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5122,3156106,Ritápolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2374,3156205,Rochedo de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,9168,3156304,Rodeiro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3430,3156403,Romaria - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4926,3156452,Rosário da Limeira - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5460,3156502,Rubelita - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10602,3156601,Rubim - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,134576,3156700,Sabará - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,14309,3156809,Sabinópolis - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,28076,3156908,Sacramento - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,41736,3157005,Salinas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6126,3157104,Salto da Divisa - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,31916,3157203,Santa Bárbara - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8785,3157252,Santa Bárbara do Leste - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3218,3157278,Santa Bárbara do Monte Verde - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4245,3157302,Santa Bárbara do Tugúrio - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8339,3157336,Santa Cruz de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3919,3157377,Santa Cruz de Salinas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4728,3157401,Santa Cruz do Escalvado - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4038,3157500,Santa Efigênia de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3528,3157609,Santa Fé de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6056,3157658,Santa Helena de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,16820,3157708,Santa Juliana - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,230382,3157807,Santa Luzia - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,16989,3157906,Santa Margarida - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10718,3158003,Santa Maria de Itabira - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4777,3158102,Santa Maria do Salto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12817,3158201,Santa Maria do Suaçuí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6756,3158300,Santana da Vargem - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3548,3158409,Santana de Cataguases - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7030,3158508,Santana de Pirapama - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3815,3158607,Santana do Deserto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2171,3158706,Santana do Garambéu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4246,3158805,Santana do Jacaré - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,9264,3158904,Santana do Manhuaçu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,49025,3158953,Santana do Paraíso - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5654,3159001,Santana do Riacho - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3490,3159100,Santana dos Montes - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8561,3159209,Santa Rita de Caldas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4826,3159308,Santa Rita de Jacutinga - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6969,3159357,Santa Rita de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3331,3159407,Santa Rita de Ibitipoca - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5984,3159506,Santa Rita do Itueto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,42517,3159605,Santa Rita do Sapucaí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3487,3159704,Santa Rosa da Serra - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,21914,3159803,Santa Vitória - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17657,3159902,Santo Antônio do Amparo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3896,3160009,Santo Antônio do Aventureiro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4352,3160108,Santo Antônio do Grama - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3969,3160207,Santo Antônio do Itambé - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10324,3160306,Santo Antônio do Jacinto - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,28456,3160405,Santo Antônio do Monte - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6729,3160454,Santo Antônio do Retiro - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,1856,3160504,Santo Antônio do Rio Abaixo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2692,3160603,Santo Hipólito - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,43218,3160702,Santos Dumont - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4846,3160801,São Bento Abade - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4161,3160900,São Brás do Suaçuí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5793,3160959,São Domingos das Dores - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,17783,3161007,São Domingos do Prata - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3244,3161056,São Félix de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,54223,3161106,São Francisco - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6281,3161205,São Francisco de Paula - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5858,3161304,São Francisco de Sales - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4848,3161403,São Francisco do Glória - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10524,3161502,São Geraldo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3200,3161601,São Geraldo da Piedade - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3158,3161650,São Geraldo do Baixio - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7515,3161700,São Gonçalo do Abaeté - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12275,3161809,São Gonçalo do Pará - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,12475,3161908,São Gonçalo do Rio Abaixo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,24497,3162005,São Gonçalo do Sapucaí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,43851,3162104,São Gotardo - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7959,3162203,São João Batista do Glória - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4962,3162252,São João da Lagoa - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3012,3162302,São João da Mata - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,24197,3162401,São João da Ponte - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,13547,3162450,São João das Missões - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,94468,3162500,São João del Rei - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,11676,3162559,São João do Manhuaçu - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5479,3162575,São João do Manteninha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7099,3162609,São João do Oriente - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4050,3162658,São João do Pacuí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,24706,3162708,São João do Paraíso - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,15613,3162807,São João Evangelista - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,26529,3162906,São João Nepomuceno - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,37017,3162922,São Joaquim de Bicas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,8145,3162948,São José da Barra - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,28087,3162955,São José da Lapa - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3849,3163003,São José da Safira - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4698,3163102,São José da Varginha - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4252,3163201,São José do Alegre - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3482,3163300,São José do Divino - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5482,3163409,São José do Goiabal - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6282,3163508,São José do Jacuri - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,2844,3163607,São José do Mantimento - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,46868,3163706,São Lourenço - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6410,3163805,São Miguel do Anta - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,4973,3163904,São Pedro da União - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7132,3164001,São Pedro dos Ferros - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,5143,3164100,São Pedro do Suaçuí - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,10562,3164209,São Romão - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,7370,3164308,São Roque de Minas - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6778,3164407,São Sebastião da Bela Vista - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,3239,3164431,São Sebastião da Vargem Alegre - MG,2025,2025,9324,População residente estimada
6,Município,45,Pessoas,6415,3164472,São Sebastião do Anta - MG,2025,2025,9324,População residente estimada
